xiaoqu,total_price,unit_price,district,region,build_area,house_area,room,orientations,guapai_time,url
金夕园,800,88673,海淀,世纪城,90.22㎡,90.22㎡,2室1厅1厨1卫,东 南,2018-02-07,https://bj.ke.com/ershoufang/101102551539.html
金夕园,820,90889,海淀,世纪城,90.22㎡,暂无数据,2室2厅1厨1卫,东北,2018-02-26,https://bj.ke.com/ershoufang/101102580528.html
金夕园,795,88148,海淀,世纪城,90.19㎡,暂无数据,2室1厅1厨1卫,东,2018-04-20,https://bj.ke.com/ershoufang/101102791597.html
金夕园,750,87454,海淀,世纪城,85.76㎡,暂无数据,2室1厅1厨1卫,东南,2018-06-08,https://bj.ke.com/ershoufang/101102958237.html
金夕园,730,85261,海淀,世纪城,85.62㎡,暂无数据,2室2厅1厨1卫,西,2018-06-18,https://bj.ke.com/ershoufang/101102990795.html
金夕园,780,86485,海淀,世纪城,90.19㎡,暂无数据,2室1厅1厨1卫,西南,2018-06-21,https://bj.ke.com/ershoufang/101103000151.html
中关村,721,119848,海淀,中关村,60.16㎡,45㎡,2室1厅1厨1卫,南 北,2017-06-16,https://bj.ke.com/ershoufang/101101703179.html
中关村,699,116191,海淀,中关村,60.16㎡,暂无数据,2室1厅1厨1卫,东 西,2018-07-09,https://bj.ke.com/ershoufang/101103068398.html
荣上居,660,93697,海淀,中关村,70.44㎡,50.76㎡,2室2厅1厨1卫,西南,2017-02-01,https://bj.ke.com/ershoufang/101101097559.html
健翔园,730,84795,海淀,二里庄,86.09㎡,暂无数据,2室1厅1厨1卫,西北,2017-09-23,https://bj.ke.com/ershoufang/101102115108.html
健翔园,690,84570,海淀,二里庄,81.59㎡,暂无数据,2室1厅1厨1卫,西南,2018-01-21,https://bj.ke.com/ershoufang/101102508661.html
健翔园,730,84550,海淀,二里庄,86.34㎡,暂无数据,2室1厅1厨1卫,西北,2018-05-01,https://bj.ke.com/ershoufang/101102824558.html
健翔园,715,74002,海淀,二里庄,96.62㎡,68.96㎡,2室1厅1厨1卫,东北,2018-05-22,https://bj.ke.com/ershoufang/101102895504.html
健翔园,700,81311,海淀,二里庄,86.09㎡,暂无数据,2室1厅1厨1卫,东南 北,2018-05-26,https://bj.ke.com/ershoufang/101102912314.html
健翔园,650,78389,海淀,二里庄,82.92㎡,暂无数据,2室1厅1厨1卫,东,2018-06-18,https://bj.ke.com/ershoufang/101102990693.html
志新西路七号院,730,84687,海淀,二里庄,86.2㎡,59.46㎡,2室1厅1厨1卫,南 北,2018-04-01,https://bj.ke.com/ershoufang/101102724681.html
今日家园,655,64948,海淀,五棵松,100.85㎡,暂无数据,2室2厅1厨1卫,西,2018-06-03,https://bj.ke.com/ershoufang/101102940419.html
嘉德公寓,665,57993,海淀,五棵松,114.67㎡,85.98㎡,2室1厅1厨1卫,东北,2018-05-26,https://bj.ke.com/ershoufang/101102912009.html
永定华庭,830,96456,海淀,五棵松,86.05㎡,64.74㎡,2室1厅1厨1卫,东 西,2018-06-27,https://bj.ke.com/ershoufang/101103021915.html
永金里小区,720,72195,海淀,五棵松,99.73㎡,79.55㎡,2室2厅1厨1卫,东,2018-03-27,https://bj.ke.com/ershoufang/101102703667.html
永金里小区,680,66097,海淀,五棵松,102.88㎡,82.07㎡,2室1厅1厨1卫,东,2018-03-28,https://bj.ke.com/ershoufang/101102706376.html
永金里小区,820,71224,海淀,五棵松,115.13㎡,94.94㎡,2室1厅1厨2卫,北,2018-05-11,https://bj.ke.com/ershoufang/101102861382.html
泽丰苑一期,698,72944,海淀,五棵松,95.69㎡,85.94㎡,2室1厅1厨1卫,南 北,2017-04-20,https://bj.ke.com/ershoufang/101101497100.html
泽丰苑一期,726,78871,海淀,五棵松,92.05㎡,83.09㎡,2室1厅1厨1卫,东北,2018-03-31,https://bj.ke.com/ershoufang/101102720003.html
华清嘉园,800,107600,海淀,五道口,74.35㎡,暂无数据,2室1厅1厨1卫,东 南,2018-01-26,https://bj.ke.com/ershoufang/101102521298.html
华清嘉园,835,114337,海淀,五道口,73.03㎡,暂无数据,2室1厅1厨1卫,西南,2018-02-26,https://bj.ke.com/ershoufang/101102578813.html
华清嘉园,830,111635,海淀,五道口,74.35㎡,暂无数据,2室1厅1厨1卫,西南,2018-06-23,https://bj.ke.com/ershoufang/101103009123.html
成府公馆,800,117371,海淀,五道口,68.16㎡,57.12㎡,2室1厅1厨1卫,南 北,2018-01-31,https://bj.ke.com/ershoufang/101102533493.html
成府公馆,800,91210,海淀,五道口,87.71㎡,75.47㎡,2室2厅1厨1卫,南 北,2018-07-07,https://bj.ke.com/ershoufang/101103059653.html
暂安处,730,87931,海淀,五道口,83.02㎡,暂无数据,2室1厅1厨1卫,南 北,2018-04-28,https://bj.ke.com/ershoufang/101102815432.html
暂安处,690,82744,海淀,五道口,83.39㎡,暂无数据,2室1厅1厨1卫,南 北,2018-06-14,https://bj.ke.com/ershoufang/101102977133.html
华尔街观典,690,74547,海淀,六里桥,92.56㎡,71.85㎡,2室1厅1厨1卫,南 北,2018-02-01,https://bj.ke.com/ershoufang/101102536541.html
橙色年代,660,69205,海淀,六里桥,95.37㎡,73.29㎡,2室1厅1厨1卫,南 西,2018-02-02,https://bj.ke.com/ershoufang/101102537985.html
橙色年代,660,68865,海淀,六里桥,95.84㎡,73.65㎡,2室1厅1厨1卫,东,2018-04-08,https://bj.ke.com/ershoufang/101102749383.html
橙色年代,728,81835,海淀,六里桥,88.96㎡,69.84㎡,2室1厅1厨1卫,西北,2018-04-14,https://bj.ke.com/ershoufang/101102770192.html
橙色年代,650,67822,海淀,六里桥,95.84㎡,73.65㎡,2室1厅1厨1卫,西,2018-04-25,https://bj.ke.com/ershoufang/101102806387.html
橙色年代,650,68213,海淀,六里桥,95.29㎡,73.97㎡,2室1厅1厨1卫,西,2018-04-30,https://bj.ke.com/ershoufang/101102822605.html
海淀九号,765,84699,海淀,六里桥,90.32㎡,71.3㎡,2室1厅1厨1卫,南,2017-03-05,https://bj.ke.com/ershoufang/101101281443.html
澐澐国际,660,63134,海淀,六里桥,104.54㎡,82.22㎡,2室1厅1厨2卫,东北,2017-11-25,https://bj.ke.com/ershoufang/101102339775.html
澐澐国际,800,61563,海淀,六里桥,129.95㎡,102.2㎡,2室1厅1厨2卫,东,2017-12-16,https://bj.ke.com/ershoufang/101102405648.html
澐澐国际,650,62178,海淀,六里桥,104.54㎡,82.22㎡,2室1厅1厨2卫,东 北,2018-03-24,https://bj.ke.com/ershoufang/101102692161.html
澐澐国际,670,60541,海淀,六里桥,110.67㎡,87.04㎡,2室1厅1厨1卫,西,2018-04-22,https://bj.ke.com/ershoufang/101102797225.html
澐澐国际,790,61246,海淀,六里桥,128.99㎡,101.45㎡,2室2厅1厨2卫,西,2018-06-10,https://bj.ke.com/ershoufang/101102965619.html
莲花小区,810,61276,海淀,六里桥,132.19㎡,107.07㎡,2室2厅1厨2卫,东南,2017-03-17,https://bj.ke.com/ershoufang/101101347157.html
莲花小区,810,61276,海淀,六里桥,132.19㎡,107.07㎡,2室1厅1厨2卫,西南,2017-12-06,https://bj.ke.com/ershoufang/101102373327.html
莲花小区,750,66947,海淀,六里桥,112.03㎡,87.9㎡,2室1厅1厨1卫,东南,2018-03-02,https://bj.ke.com/ershoufang/101102596255.html
中雅大厦,729,47993,海淀,军博,151.9㎡,121.76㎡,2室1厅1厨1卫,西北,2018-05-16,https://bj.ke.com/ershoufang/101102877405.html
海天中心,818,78905,海淀,军博,103.67㎡,87.62㎡,2室1厅1厨1卫,西北,2018-05-25,https://bj.ke.com/ershoufang/101102907471.html
北影小区,775,88887,海淀,北太平庄,87.19㎡,暂无数据,2室1厅1厨1卫,西南,2017-07-29,https://bj.ke.com/ershoufang/101101876886.html
北影小区,755,96130,海淀,北太平庄,78.54㎡,暂无数据,2室1厅1厨1卫,南,2018-05-03,https://bj.ke.com/ershoufang/101102831795.html
北影小区,820,94503,海淀,北太平庄,86.77㎡,57.87㎡,2室1厅1厨1卫,西北,2018-06-05,https://bj.ke.com/ershoufang/101102947021.html
北影小区,750,89159,海淀,北太平庄,84.12㎡,暂无数据,2室1厅1厨1卫,东,2018-07-01,https://bj.ke.com/ershoufang/101103040276.html
中关村东路111号院,780,104572,海淀,双榆树,74.59㎡,暂无数据,2室1厅1厨1卫,南 北,2018-06-21,https://bj.ke.com/ershoufang/101103000333.html
满庭芳园,850,92947,海淀,双榆树,91.45㎡,60.14㎡,2室1厅1厨1卫,西,2018-01-27,https://bj.ke.com/ershoufang/101102523772.html
农林科学院宿舍,798,98313,海淀,四季青,81.17㎡,68㎡,2室1厅1厨1卫,南 北,2018-01-02,https://bj.ke.com/ershoufang/101102453394.html
曙光花园,850,81559,海淀,四季青,104.22㎡,87.86㎡,2室1厅1厨1卫,东南,2017-12-04,https://bj.ke.com/ershoufang/101102369383.html
望塔园,680,88370,海淀,四季青,76.95㎡,暂无数据,2室1厅1厨1卫,东南,2018-05-26,https://bj.ke.com/ershoufang/101102913086.html
望塔园,680,83416,海淀,四季青,81.52㎡,暂无数据,2室1厅1厨1卫,东南,2018-06-19,https://bj.ke.com/ershoufang/101102995038.html
望河园,740,93778,海淀,四季青,78.91㎡,65.03㎡,2室1厅1厨1卫,东南,2018-06-14,https://bj.ke.com/ershoufang/101102979515.html
水云居,850,89891,海淀,四季青,94.56㎡,79.49㎡,2室2厅1厨1卫,东 南 北,2018-02-07,https://bj.ke.com/ershoufang/101102550066.html
水云居,830,88856,海淀,四季青,93.41㎡,78.53㎡,2室1厅1厨1卫,东南,2018-07-02,https://bj.ke.com/ershoufang/101103043125.html
美丽星苑,650,92738,海淀,四季青,70.09㎡,59.36㎡,2室1厅1厨1卫,西北,2017-11-09,https://bj.ke.com/ershoufang/101102286305.html
美丽西园,740,78858,海淀,四季青,93.84㎡,暂无数据,2室1厅1厨2卫,南 北,2017-08-20,https://bj.ke.com/ershoufang/101101975796.html
美丽西园,700,74596,海淀,四季青,93.84㎡,暂无数据,2室1厅1厨2卫,南 北,2018-01-19,https://bj.ke.com/ershoufang/101102502555.html
美丽西园,780,76871,海淀,四季青,101.47㎡,暂无数据,2室2厅1厨2卫,南 北,2018-04-02,https://bj.ke.com/ershoufang/101102728643.html
金雅园,720,79409,海淀,四季青,90.67㎡,74.9㎡,2室1厅1厨1卫,南,2018-03-24,https://bj.ke.com/ershoufang/101102694994.html
金雅园,730,82365,海淀,四季青,88.63㎡,73.21㎡,2室1厅1厨1卫,南 北,2018-04-24,https://bj.ke.com/ershoufang/101102801311.html
金雅园,750,84489,海淀,四季青,88.77㎡,暂无数据,2室1厅1厨1卫,南 北,2018-06-25,https://bj.ke.com/ershoufang/101103015610.html
金雅园,730,82235,海淀,四季青,88.77㎡,暂无数据,2室1厅1厨1卫,南 北,2018-07-05,https://bj.ke.com/ershoufang/101103051485.html
金雅园,720,79409,海淀,四季青,90.67㎡,74.9㎡,2室1厅1厨1卫,南,2018-07-05,https://bj.ke.com/ershoufang/101103051862.html
颐慧佳园,790,95377,海淀,四季青,82.83㎡,69.23㎡,2室1厅1厨1卫,东,2018-03-28,https://bj.ke.com/ershoufang/101102709688.html
颐慧佳园,650,78731,海淀,四季青,82.56㎡,63.48㎡,2室1厅1厨1卫,东 南,2018-06-15,https://bj.ke.com/ershoufang/101102983050.html
颐慧佳园,720,90864,海淀,四季青,79.24㎡,60.93㎡,2室1厅1厨1卫,东,2018-07-08,https://bj.ke.com/ershoufang/101103067478.html
百环地产,750,71212,海淀,圆明园,105.32㎡,86.85㎡,2室1厅1厨1卫,西北,2018-02-07,https://bj.ke.com/ershoufang/101102551846.html
百环地产,750,62699,海淀,圆明园,119.62㎡,98.64㎡,2室2厅1厨2卫,西南,2018-06-14,https://bj.ke.com/ershoufang/101102977602.html
学院路14号院,704,92901,海淀,学院路,75.78㎡,暂无数据,2室1厅1厨1卫,南 北,2018-06-29,https://bj.ke.com/ershoufang/101103031728.html
富润家园,760,85538,海淀,学院路,88.85㎡,暂无数据,2室1厅1厨1卫,东北,2017-11-08,https://bj.ke.com/ershoufang/101102285110.html
富润家园,830,89595,海淀,学院路,92.64㎡,74.9㎡,2室1厅1厨1卫,东,2018-02-23,https://bj.ke.com/ershoufang/101102564968.html
富润家园,775,85845,海淀,学院路,90.28㎡,暂无数据,2室1厅1厨1卫,东南,2018-03-01,https://bj.ke.com/ershoufang/101102592502.html
富润家园,830,85321,海淀,学院路,97.28㎡,80㎡,2室2厅1厨1卫,西南,2018-05-01,https://bj.ke.com/ershoufang/101102826362.html
富润家园,796,82505,海淀,学院路,96.48㎡,78㎡,2室1厅1厨1卫,西南,2018-06-09,https://bj.ke.com/ershoufang/101102960878.html
文成杰座,795,81732,海淀,学院路,97.27㎡,76.61㎡,2室1厅1厨1卫,西,2017-10-13,https://bj.ke.com/ershoufang/101102183735.html
海丰园公寓,850,65516,海淀,学院路,129.74㎡,110㎡,2室1厅1厨1卫,东 西,2017-07-10,https://bj.ke.com/ershoufang/101101799814.html
海丰园公寓,790,60892,海淀,学院路,129.74㎡,1㎡,2室2厅1厨1卫,东 西,2017-10-10,https://bj.ke.com/ershoufang/101102171672.html
海丰园公寓,750,75287,海淀,学院路,99.62㎡,89㎡,2室1厅1厨2卫,东南,2017-11-22,https://bj.ke.com/ershoufang/101102329771.html
清枫华景园,840,77221,海淀,学院路,108.78㎡,87.47㎡,2室1厅1厨1卫,西南,2018-04-24,https://bj.ke.com/ershoufang/101102802447.html
逸成东苑,850,74327,海淀,学院路,114.36㎡,93.01㎡,2室1厅1厨1卫,东 北,2017-07-29,https://bj.ke.com/ershoufang/101101880613.html
逸成东苑,650,85979,海淀,学院路,75.6㎡,暂无数据,2室1厅1厨1卫,南 北,2017-11-02,https://bj.ke.com/ershoufang/101102259948.html
逸成东苑,655,83707,海淀,学院路,78.25㎡,暂无数据,2室1厅1厨1卫,西,2018-05-15,https://bj.ke.com/ershoufang/101102874615.html
逸成东苑,650,85448,海淀,学院路,76.07㎡,暂无数据,2室1厅1厨1卫,南 东北,2018-06-15,https://bj.ke.com/ershoufang/101102980998.html
逸成东苑,710,93916,海淀,学院路,75.6㎡,暂无数据,2室1厅1厨1卫,南 北,2018-07-05,https://bj.ke.com/ershoufang/101103054801.html
静淑东里,800,88663,海淀,学院路,90.23㎡,暂无数据,2室1厅1厨1卫,南 西 北,2018-04-24,https://bj.ke.com/ershoufang/101102803708.html
上林溪,820,74962,海淀,安宁庄,109.39㎡,91.4㎡,2室2厅1厨2卫,南 北,2018-01-18,https://bj.ke.com/ershoufang/101102498243.html
上林溪,820,75065,海淀,安宁庄,109.24㎡,91.39㎡,2室2厅1厨2卫,南 北,2018-03-19,https://bj.ke.com/ershoufang/101102674197.html
上林溪,690,74418,海淀,安宁庄,92.72㎡,75.29㎡,2室1厅1厨1卫,西,2018-04-15,https://bj.ke.com/ershoufang/101102771532.html
上林溪,810,74676,海淀,安宁庄,108.47㎡,91.18㎡,2室2厅1厨2卫,南 北,2018-05-01,https://bj.ke.com/ershoufang/101102823901.html
上林溪,710,76575,海淀,安宁庄,92.72㎡,75.29㎡,2室1厅1厨1卫,西,2018-06-02,https://bj.ke.com/ershoufang/101102938461.html
清上园,720,72145,海淀,安宁庄,99.8㎡,85㎡,2室2厅1厨1卫,南 北,2018-05-22,https://bj.ke.com/ershoufang/101102896326.html
清上园,790,64333,海淀,安宁庄,122.8㎡,100.7㎡,2室2厅1厨2卫,南,2018-06-19,https://bj.ke.com/ershoufang/101102995675.html
清上园,695,62388,海淀,安宁庄,111.4㎡,88.56㎡,2室2厅1厨1卫,南,2018-06-27,https://bj.ke.com/ershoufang/101103024486.html
北京印象,800,79849,海淀,定慧寺,100.19㎡,80.34㎡,2室1厅1厨1卫,北,2017-05-08,https://bj.ke.com/ershoufang/101101560333.html
北京印象,830,79396,海淀,定慧寺,104.54㎡,81.43㎡,2室1厅1厨1卫,西,2017-12-22,https://bj.ke.com/ershoufang/101102424559.html
北京印象,695,75676,海淀,定慧寺,91.84㎡,73.22㎡,2室1厅1厨1卫,北,2018-03-05,https://bj.ke.com/ershoufang/101102612679.html
定慧福里,650,71895,海淀,定慧寺,90.41㎡,69.21㎡,2室1厅1厨1卫,南 北,2017-07-23,https://bj.ke.com/ershoufang/101101850175.html
定慧福里,660,74174,海淀,定慧寺,88.98㎡,68.12㎡,2室1厅1厨1卫,东 南 西,2017-11-02,https://bj.ke.com/ershoufang/101102261149.html
定慧福里,810,77661,海淀,定慧寺,104.3㎡,84.99㎡,2室1厅1厨1卫,东,2017-12-13,https://bj.ke.com/ershoufang/101102394558.html
定慧福里,785,88801,海淀,定慧寺,88.4㎡,72.04㎡,2室1厅1厨1卫,南,2018-04-23,https://bj.ke.com/ershoufang/101102798739.html
定慧福里,775,82089,海淀,定慧寺,94.41㎡,74.67㎡,2室1厅1厨1卫,南 北,2018-04-23,https://bj.ke.com/ershoufang/101102799974.html
定慧福里,730,86998,海淀,定慧寺,83.91㎡,68.38㎡,2室1厅1厨1卫,东 西,2018-06-21,https://bj.ke.com/ershoufang/101103000623.html
阜成路甲52号院,650,70347,海淀,定慧寺,92.4㎡,暂无数据,2室2厅1厨1卫,东 西,2017-05-28,https://bj.ke.com/ershoufang/101101632204.html
今典花园,815,98430,海淀,小西天,82.8㎡,63.82㎡,2室1厅1厨1卫,南,2017-10-22,https://bj.ke.com/ershoufang/101102222197.html
今典花园,675,99631,海淀,小西天,67.75㎡,50㎡,2室1厅1厨1卫,西,2017-11-08,https://bj.ke.com/ershoufang/101102282467.html
今典花园,710,97501,海淀,小西天,72.82㎡,60㎡,2室1厅1厨1卫,东 北,2017-11-26,https://bj.ke.com/ershoufang/101102343090.html
今典花园,660,96520,海淀,小西天,68.38㎡,55.73㎡,2室1厅1厨1卫,南,2018-01-11,https://bj.ke.com/ershoufang/101102479145.html
今典花园,710,92412,海淀,小西天,76.83㎡,59.22㎡,2室1厅1厨1卫,西北,2018-04-17,https://bj.ke.com/ershoufang/101102778592.html
今典花园,840,92931,海淀,小西天,90.39㎡,69.67㎡,2室2厅1厨1卫,东南,2018-05-22,https://bj.ke.com/ershoufang/101102896560.html
今典花园,695,95599,海淀,小西天,72.7㎡,暂无数据,2室1厅1厨1卫,南,2018-05-30,https://bj.ke.com/ershoufang/101102924425.html
今典花园,660,96846,海淀,小西天,68.15㎡,44.87㎡,2室1厅1厨1卫,西,2018-06-11,https://bj.ke.com/ershoufang/101102968859.html
北三环中路40号院,850,107691,海淀,小西天,78.93㎡,61.16㎡,2室1厅1厨1卫,东南,2017-08-17,https://bj.ke.com/ershoufang/101101958167.html
师大北路21号院,820,99238,海淀,小西天,82.63㎡,暂无数据,2室1厅1厨1卫,南 北,2018-04-14,https://bj.ke.com/ershoufang/101102767671.html
师大北路21号院,799,98679,海淀,小西天,80.97㎡,暂无数据,2室1厅1厨1卫,东 西,2018-06-10,https://bj.ke.com/ershoufang/101102964572.html
文慧园北路4号院,820,94037,海淀,小西天,87.2㎡,暂无数据,2室1厅1厨2卫,南 北,2018-04-25,https://bj.ke.com/ershoufang/101102807383.html
文慧园北路4号院,652,94906,海淀,小西天,68.7㎡,暂无数据,2室1厅1厨1卫,东 西,2018-05-17,https://bj.ke.com/ershoufang/101102880320.html
五月华庭,650,87862,海淀,新街口,73.98㎡,54.46㎡,2室1厅1厨1卫,东南,2018-04-23,https://bj.ke.com/ershoufang/101102800550.html
文慧园路2号院,680,99956,海淀,新街口,68.03㎡,47.82㎡,2室1厅1厨1卫,南 北,2018-05-10,https://bj.ke.com/ershoufang/101102857668.html
保利西山林语,675,69710,海淀,海淀北部新区,96.83㎡,77.89㎡,2室1厅1厨1卫,南 北,2016-11-24,https://bj.ke.com/ershoufang/101100876992.html
保利西山林语,650,71249,海淀,海淀北部新区,91.23㎡,75.95㎡,2室1厅1厨1卫,南 北,2018-01-23,https://bj.ke.com/ershoufang/101102513991.html
保利西山林语,660,68323,海淀,海淀北部新区,96.6㎡,79.28㎡,2室1厅1厨1卫,南 北,2018-06-16,https://bj.ke.com/ershoufang/101102983237.html
冠城大通百旺府,780,72809,海淀,海淀北部新区,107.13㎡,89.94㎡,2室2厅1厨2卫,南 北,2017-12-02,https://bj.ke.com/ershoufang/101102362216.html
冠城大通百旺府,810,76394,海淀,海淀北部新区,106.03㎡,89.18㎡,2室1厅1厨2卫,南 北,2018-03-07,https://bj.ke.com/ershoufang/101102618838.html
冠城大通百旺府,760,70942,海淀,海淀北部新区,107.13㎡,89.94㎡,2室1厅1厨2卫,南 北,2018-03-31,https://bj.ke.com/ershoufang/101102717227.html
冠城大通百旺府,650,64249,海淀,海淀北部新区,101.17㎡,83.58㎡,2室2厅1厨1卫,西南,2018-04-12,https://bj.ke.com/ershoufang/101102763904.html
冠城大通百旺府,850,71543,海淀,海淀北部新区,118.81㎡,104.41㎡,2室1厅1厨2卫,南 北,2018-04-29,https://bj.ke.com/ershoufang/101102817970.html
冠城大通百旺府,650,74894,海淀,海淀北部新区,86.79㎡,68.62㎡,2室1厅1厨1卫,南,2018-04-29,https://bj.ke.com/ershoufang/101102820367.html
冠城大通百旺府,780,67697,海淀,海淀北部新区,115.22㎡,93.81㎡,2室2厅1厨1卫,南 北,2018-05-24,https://bj.ke.com/ershoufang/101102905948.html
冠城大通百旺府,835,73188,海淀,海淀北部新区,114.09㎡,94.83㎡,2室2厅1厨1卫,南 北,2018-05-27,https://bj.ke.com/ershoufang/101102915668.html
冠城大通百旺府,650,66688,海淀,海淀北部新区,97.47㎡,82.83㎡,2室1厅1厨1卫,南 北,2018-06-19,https://bj.ke.com/ershoufang/101102995126.html
正源尚峰尚水,670,62805,海淀,海淀北部新区,106.68㎡,91.41㎡,2室1厅1厨1卫,南 北,2018-06-24,https://bj.ke.com/ershoufang/101103014545.html
世华龙樾,650,85538,海淀,清河,75.99㎡,62.66㎡,2室1厅1厨1卫,南 北,2018-04-14,https://bj.ke.com/ershoufang/101102771431.html
世华龙樾,715,94241,海淀,清河,75.87㎡,62.56㎡,2室1厅1厨1卫,南,2018-06-30,https://bj.ke.com/ershoufang/101103036240.html
力度家园,700,63493,海淀,清河,110.25㎡,86.44㎡,2室2厅1厨2卫,南 北,2018-05-09,https://bj.ke.com/ershoufang/101102854489.html
力度家园,710,65517,海淀,清河,108.37㎡,84.97㎡,2室2厅1厨1卫,东 西,2018-06-24,https://bj.ke.com/ershoufang/101103012881.html
宝盛里,700,64707,海淀,清河,108.18㎡,暂无数据,2室1厅1厨1卫,东 西,2017-12-15,https://bj.ke.com/ershoufang/101102402579.html
强佑清河新城,820,76223,海淀,清河,107.58㎡,80.63㎡,2室1厅1厨2卫,南 北,2017-10-13,https://bj.ke.com/ershoufang/101102187738.html
强佑清河新城,668,76169,海淀,清河,87.7㎡,70.45㎡,2室1厅1厨1卫,东,2017-11-08,https://bj.ke.com/ershoufang/101102284725.html
强佑清河新城,675,68390,海淀,清河,98.7㎡,77.1㎡,2室1厅1厨1卫,东,2017-12-03,https://bj.ke.com/ershoufang/101102364069.html
强佑清河新城,695,72351,海淀,清河,96.06㎡,75.04㎡,2室2厅1厨1卫,西南,2018-02-25,https://bj.ke.com/ershoufang/101102571853.html
强佑清河新城,685,73302,海淀,清河,93.45㎡,73.86㎡,2室1厅1厨1卫,西南,2018-03-17,https://bj.ke.com/ershoufang/101102663423.html
强佑清河新城,660,74409,海淀,清河,88.7㎡,70.74㎡,2室1厅1厨1卫,西,2018-05-28,https://bj.ke.com/ershoufang/101102919924.html
强佑清河新城,688,73623,海淀,清河,93.45㎡,73.86㎡,2室1厅1厨1卫,西南,2018-06-02,https://bj.ke.com/ershoufang/101102938467.html
怡清园,770,67255,海淀,清河,114.49㎡,102.79㎡,2室2厅1厨1卫,南,2017-10-16,https://bj.ke.com/ershoufang/101102199024.html
怡清园,770,68022,海淀,清河,113.2㎡,101.68㎡,2室1厅1厨1卫,东 南,2017-11-20,https://bj.ke.com/ershoufang/101102323084.html
怡清园,760,66382,海淀,清河,114.49㎡,102.79㎡,2室1厅1厨1卫,南,2018-05-29,https://bj.ke.com/ershoufang/101102922205.html
橡树湾,670,93799,海淀,清河,71.43㎡,56.09㎡,2室1厅1厨1卫,东,2018-03-22,https://bj.ke.com/ershoufang/101102682737.html
橡树湾,830,93029,海淀,清河,89.22㎡,70.22㎡,2室1厅1厨1卫,东南,2018-05-27,https://bj.ke.com/ershoufang/101102915843.html
橡树湾,830,92759,海淀,清河,89.48㎡,70.26㎡,2室1厅1厨1卫,西南,2018-06-01,https://bj.ke.com/ershoufang/101102932162.html
永泰园,660,59990,海淀,清河,110.02㎡,95.08㎡,2室2厅1厨1卫,西 北,2017-06-23,https://bj.ke.com/ershoufang/101101729917.html
永泰园,750,57261,海淀,清河,130.98㎡,113.77㎡,2室1厅1厨1卫,东南,2017-09-16,https://bj.ke.com/ershoufang/101102089324.html
永泰园,670,72121,海淀,清河,92.9㎡,暂无数据,2室1厅1厨1卫,南 北,2018-02-02,https://bj.ke.com/ershoufang/101102540209.html
永泰园,720,54042,海淀,清河,133.23㎡,暂无数据,2室2厅1厨2卫,西,2018-05-24,https://bj.ke.com/ershoufang/101102906294.html
永泰园,708,63080,海淀,清河,112.24㎡,暂无数据,2室2厅1厨1卫,南 北,2018-05-29,https://bj.ke.com/ershoufang/101102920552.html
永泰园,700,63625,海淀,清河,110.02㎡,95.08㎡,2室2厅1厨1卫,东,2018-06-20,https://bj.ke.com/ershoufang/101102996462.html
永泰园,670,56761,海淀,清河,118.04㎡,102.39㎡,2室1厅1厨1卫,西南,2018-06-25,https://bj.ke.com/ershoufang/101103015989.html
清景园,670,67568,海淀,清河,99.16㎡,80.26㎡,2室1厅1厨1卫,南 北,2017-09-16,https://bj.ke.com/ershoufang/101102085163.html
清景园,650,66118,海淀,清河,98.31㎡,80.55㎡,2室1厅1厨1卫,南 北,2017-09-30,https://bj.ke.com/ershoufang/101102144178.html
清景园,680,67414,海淀,清河,100.87㎡,80.16㎡,2室1厅1厨1卫,南,2018-02-04,https://bj.ke.com/ershoufang/101102544264.html
清景园,650,65413,海淀,清河,99.37㎡,80.43㎡,2室1厅1厨1卫,南 北,2018-04-19,https://bj.ke.com/ershoufang/101102786416.html
清景园,680,68198,海淀,清河,99.71㎡,79.24㎡,2室1厅1厨1卫,南 北,2018-04-24,https://bj.ke.com/ershoufang/101102801456.html
清缘东里,670,75045,海淀,清河,89.28㎡,76.07㎡,2室1厅1厨1卫,西南,2017-11-25,https://bj.ke.com/ershoufang/101102339576.html
清缘东里,650,70515,海淀,清河,92.18㎡,78.54㎡,2室2厅1厨1卫,南 北,2018-03-05,https://bj.ke.com/ershoufang/101102611643.html
清缘东里,673,74242,海淀,清河,90.65㎡,78.34㎡,2室1厅1厨1卫,南 北,2018-05-28,https://bj.ke.com/ershoufang/101102917618.html
燕清源,700,67095,海淀,清河,104.33㎡,83.19㎡,2室1厅1厨1卫,南 西 北,2018-05-04,https://bj.ke.com/ershoufang/101102834806.html
燕清源,750,61759,海淀,清河,121.44㎡,95.72㎡,2室2厅1厨2卫,南,2018-05-26,https://bj.ke.com/ershoufang/101102909756.html
莱圳家园,680,71512,海淀,清河,95.09㎡,74.85㎡,2室2厅1厨1卫,东 南 西,2018-04-16,https://bj.ke.com/ershoufang/101102776591.html
莱圳家园,680,69092,海淀,清河,98.42㎡,76.42㎡,2室1厅1厨1卫,南 北,2018-05-06,https://bj.ke.com/ershoufang/101102841616.html
莱圳家园,700,71531,海淀,清河,97.86㎡,75.98㎡,2室2厅1厨1卫,南 北,2018-05-19,https://bj.ke.com/ershoufang/101102886751.html
莱圳家园,690,70108,海淀,清河,98.42㎡,76.42㎡,2室2厅1厨1卫,南 北,2018-05-20,https://bj.ke.com/ershoufang/101102889982.html
